,,LBFGSB,LBFGSB,LBFGSB,LBFGSB,LBFGSB,LBFGSB,LBFGSB,LBFGSB,SCP,SCP,SCP,SCP,SCP,SCP,SCP,SCP
,,DMA1,DMA1,DMA1,DMA1,DMA2,DMA2,DMA2,DMA2,DMA1,DMA1,DMA1,DMA1,DMA2,DMA2,DMA2,DMA2
,,DW,DW,HW,HW,DW,DW,HW,HW,DW,DW,HW,HW,DW,DW,HW,HW
,,grouped,nongrouped,grouped,nongrouped,grouped,nongrouped,grouped,nongrouped,grouped,nongrouped,grouped,nongrouped,grouped,nongrouped,grouped,nongrouped
err_val,set013,3.174243879229343,2.7389578145112936,3.5140082609873917,3.067162128588561,1.3919356798458724,1.378532509689083,1.7489205736483013,1.7282429798209995,3.2060514257609736,2.65903850490227,3.5188929903479265,28654.715149828608,1.3949378336860423,1.3451541468532917,1.7201669706451954,4185035.307998829
err_val,set014,3.223024565871897,2.7209133246537234,3.51579052364894,3.1303554310268447,1.394325812190485,1.3770693621897359,1.751229819501482,1.6575719415998473,3.206117228468397,2.6676472359170216,3.523945896629227,38911.6089805126,1.3906964343368156,1.3415241570685574,1.7201537507053097,7182135.147533315
err_val,set015,3.205097044212139,2.732812370202186,3.5104011326549935,3.1191650458774696,1.3898671331192147,1.3569608130790463,1.737757006865369,1.65536963506204,3.2061901616875432,2.6590243625319046,3.5274722128880893,55825271.00393293,1.3908569629978738,1.3440839257713442,1.7239639804729945,17486.891172387164
err_val,set016,3.2043129885828696,2.750624928725237,3.4844124711097337,3.414576263748628,1.3972261820029501,1.361630604462447,1.7512394178545712,1.7021656946043118,3.206192281832527,2.6635150428410608,3.5205551346866866,5913776.790131977,1.3891969221628888,1.3414160845220882,1.72013222389376,6816.782302008482
err_val,set017,3.23104340768433,2.755647869959735,3.5141371657785365,3.1047399934519233,1.3955265493485356,1.3657162250518957,1.7573135651022438,1.7130628422123813,3.206190152558267,2.6619679805313137,3.549914168617558,25739.96275356416,1.3953317129859586,1.3334870918430977,1.7200891180007225,9308813.844792945
err_val,set018,3.316699058057297,2.6871943739112494,3.471723844193157,3.2218858516526123,1.394984967065613,1.3951123554745957,1.73923121636995,1.6747576253387884,3.206097345168294,2.663530037526014,3.5199545514528072,2106.5099721387787,1.3969252346795837,1.349598101345203,1.7201985838975207,1.6352946508703146
err_val,set019,3.2117080955567276,2.695843011849263,3.507705283335972,3.1987058153197774,1.3904807428436625,1.3582043477303731,1.7500479979077797,1.6897721552602454,3.2061917464179226,2.6654019018064794,3.519212077102999,77344.15028193081,1.4095342037694654,1.3421745519532504,1.7201724998168801,1.6292787277934284
err_val,set020,3.3460176289930903,2.6881447664831315,3.528838894515289,3.0917204449426965,1.373605363997468,1.361866573416786,1.7470179536231512,1.6995736859476365,3.2060972744695184,2.6446126462902906,3.5509311480454464,48893.86683642872,1.417125967634777,1.3310922427148004,1.7201732450031446,130849.48740977506
err_val,set021,3.185788811008658,2.7216565641445514,3.525940571242079,3.078259731497906,1.3924881877529336,1.3744473747607513,1.7498195630540776,1.6675630860618218,3.2061561600043995,2.6658578203012677,3.562338426119753,3.0338948731462554,1.3954757712620505,1.3233624010032858,1.7201745975368377,1848447.846998605
err_val,set022,3.311092440744139,2.777421284731289,3.511494111829927,3.130376847906095,1.4870894497381903,1.3567707739453865,1.749430241765862,1.6806825426455059,3.2061905688261794,2.66627918520242,3.5200083902553043,105952.36138997917,1.4003302865644034,1.338320899166032,1.7242157013472363,95546362.27344486
err_val,set023,3.223204597820148,2.725946401389081,3.5045079952050187,3.1088597573911456,1.3925801013359604,1.3606702825093056,1.7478984082630824,1.736932055586267,3.2061199173914052,2.662570447995992,3.519180583274602,15388.082085497243,1.3924022694048726,1.3283415223346773,1.720172923341085,9427949.565005174
err_val,set024,3.3859751869610792,2.7798492605311984,3.503334235876835,3.166252155602905,1.3921983244821612,1.3621729988066342,1.7490141472590652,1.805731076105639,3.206108663232163,2.6683355680803134,3.5176655360043085,3.0377194254214124,1.3939842945498058,1.3340304757000725,1.7201849907722078,92246.98006064307
err_val,set025,3.3180594130046,2.7879380477812794,3.5091732851538575,3.143805720543913,1.3911499183853546,1.364163019948883,1.7489566185913503,1.6732841675707235,3.205886934750722,2.665490371987109,3.5205123199750825,3.0572748481381553,1.3906913722108865,1.335815568072461,1.720211698488238,13863.08545024074
err_val,set026,3.351055191090839,2.71038805295104,3.5166011415048093,3.1218066688792976,1.392580382475762,1.3628101972154225,1.7495685885094223,1.6717760700491233,3.2061230261424902,2.666604795922638,3.519406650589536,30671.522278121265,1.3871600843294443,1.3653736056924952,1.72010736979041,392488.91492078954
err_val,set027,3.305998028447775,2.7435778802176096,3.52205241881148,3.087756634426044,1.4015912349525075,1.3642062652923375,1.7610031000349853,1.679108461165567,3.2061413036604836,2.6654152788541614,3.5191039801138277,371162.9867981896,1.395998720969108,1.3392153037493368,1.7241682502398208,27262134195.038166
err_val,set028,3.2209640383961613,2.7631510657489673,3.510859608078655,3.157284977415821,1.3910478950928638,1.363224847643283,1.7437181072836918,1.7017706910377661,3.206077605285618,2.6640364142216435,3.5182875790462393,452510.94759440277,1.3880722854896128,1.3289246516239048,1.7201582006326637,1015657.2066804919
err_val,set029,3.301388231766792,2.718630569984217,3.4927994238093527,3.0767216604623826,1.3941041998702803,1.3511250330077567,1.7530488550335617,1.7085614805295792,3.206134310021455,2.6653629277627466,3.520210054773104,3.048486381950077,1.3909933487040649,1.347491832548087,1.7201127520049933,1.6469804373168988
err_val,set030,3.403608989301445,2.7095108497249467,3.504800481410556,3.070896867904576,1.3930205256307004,1.3605018315892679,1.7554678831327246,1.6704818379742101,3.2061290600238794,2.6648752073531248,3.5206765926511747,12007.751456411072,1.3878208720430736,1.3323999692393238,1.7201850367723428,6569.889875775696
err_val,set031,3.3018264236797745,2.730351849893649,3.50954293561557,3.1121999477867717,1.3879074529781126,1.3618708623346683,1.7492854428729268,1.7173103808088912,3.206128268591702,2.6648250431617333,3.522131076715727,1599681.8781094626,1.3926151976338772,1.3840002420332733,1.7201894453669357,123954.85091193447
err_val,set032,3.5266835146150766,2.68912361126987,3.523839144965093,3.062089783256522,1.3898762399980658,1.3562219439679128,1.7540415680916333,1.6871413521292613,3.2061008812901823,2.6635574725695634,3.5023553367289857,17179.318356867305,1.3954047787274209,1.3446125459272749,1.720197511123444,669431.6140252533
err_val,set033,3.279701657306522,2.7088344262615234,3.5268332579401296,3.186607362272807,1.3861503486123752,1.3584142792482885,1.7519549655540516,1.6583967973470928,3.2061005657550523,2.6620097642429723,3.519640515259736,663491.0594406327,1.3929373978556496,1.345927510657798,1.7201897549708574,5112.827405307427
err_val,set034,3.371069813149671,2.714005692436309,3.5112867162592774,3.0940997038558335,1.388057009554889,1.3778283383274996,1.7474489799429727,1.69651265566512,3.206188390991979,2.6644591151904593,3.519862058458507,2952441.870871464,1.3955497194777176,1.3367559028985914,1.7201024890602097,1358329.758926602
err_val,set035,3.173255594687796,2.728334871730689,3.50567388000822,3.0937355208399797,1.3936758213174278,1.3597221711418321,1.749970498599602,1.7282307769741179,3.205996585822875,2.6660964148320048,3.517569982574467,649644.4142309047,1.4565345363396434,1.3578361802189987,1.7201717797959095,22973441.808652032
err_val,set036,3.282756777629486,2.7548134992719353,3.532053162809366,3.079950158462362,1.3931864569455534,1.3574595804435994,1.751612553956447,1.6884019010309694,3.206165874934157,2.6650737622550134,3.5218257576878123,3.0167054286184616,1.4096222273154566,1.3260622959508466,1.7201566944065267,27950791.625759434
err_val,set037,3.2337098510549103,2.727110304318843,3.519259430751478,3.0953872701749092,1.3895972470786528,1.3811921498741107,1.7457728878048433,1.7710213420781968,3.2058605882941946,2.6667570721878766,3.5191322708712485,3.0382805934296644,1.3905093098033565,1.3455144159873877,1.7239207276420505,1882382.9767952766
err_val,set038,7.13738103813514,2.6864420643298073,3.475074431743602,3.392482605390489,1.4733243688143858,1.3587259495910968,1.7536739462820143,1.6607806358690225,3.2061389942678833,2.6630297789792525,3.5182856368625304,43970.04754480967,1.3929309809661627,1.3733061141204457,1.7201527248330333,1.619367645405747
err_val,set039,3.235989595548856,2.779810164100679,3.5128566422465606,3.1436449618298545,1.3884921091790428,1.3748989299752843,1.7482178278059912,1.6672082594616675,3.206101088729854,2.666379351395086,3.519977929797774,8143.067237630344,1.3898868182119537,1.3498475107089443,1.7230652444976924,49212146.050630905
err_val,set040,3.3407265352676068,2.7099619421671077,3.489799948128613,3.0732836369091494,1.3931081414126034,1.3617378549122443,1.7529836883707304,1.6603362246624032,3.206089652388047,2.6658910411096417,3.520584923484424,535777.495257477,1.3895352251110618,1.3412633325671386,1.7201093529409897,1.6460492610924138
err_val,set041,3.2146026747047483,2.7105940129770603,3.521786298049587,3.0892856373325195,1.3914266590987954,1.3603026688658457,1.741495669254931,1.7163917997347191,3.206191562095245,2.663849202562442,3.5204299555561094,1305.0354531632508,1.4565236110408104,1.3279422165801584,1.720089405447805,155233.4686851985
err_val,set042,3.2282276429885135,2.7632587422322024,3.5157566794759996,3.124997655594618,1.396873729741936,1.3621922121257983,1.746415762729187,1.6597164143525422,3.2061349141089237,2.6657753363999666,3.520879472168346,99850.35478536366,1.3949254036772867,1.3434630482801608,1.7238792914614536,4593186.291175402
err_val,set043,3.3287555710764756,2.7639287625376707,3.49025989834043,3.09759295636346,1.402740514795693,1.3579048553676505,1.7507873114709842,1.691082082015134,3.20619037393869,2.668816254735739,3.5205041844237392,3.050086246371115,1.3910652302284614,1.3384680527659651,1.7201660307377933,1.6205270869680328
err_val,set044,3.116700055447292,2.7178367358848727,3.5758730623824837,3.1721186753514674,1.3898934829389717,1.3585241223365412,1.7450797493929353,1.6884417031068066,3.206092646016972,2.660965865102759,3.519245100601234,411261.0967273808,1.3903871769047484,1.3370121198681635,1.7202046504363089,7231396.095563561
err_val,set045,3.308208867678798,2.771853239254406,3.485725416863601,3.0764376008961936,1.43182158050976,1.3559065524495373,1.7521084863415872,1.692548859690685,3.2060965051133636,2.6615801076978567,3.519944731702502,4899180.969091563,1.392187296917695,1.341123299818751,1.72016223196225,1461418106.1832628
err_val,set046,3.2869045175099285,2.7628540105569113,3.511658795739591,3.1347382208971823,1.3946273229455868,1.360474127669542,1.745484510906311,1.6787248273718363,3.206042652254076,2.6658266186620785,3.5190114676502606,3430608.6922419434,1.3889359301275015,1.3417899185465623,1.7237380644680618,1590.149844373415
err_val,set047,3.297149957519398,2.6988608617057825,3.5093973134074674,3.1515476749619076,1.4256171195831349,1.3566600498147194,1.7499671457655785,1.678820885680573,3.206110553161508,2.6657496800119005,3.520305004615282,3.0430689031210316,1.3908182699659342,1.3405678094254563,1.724042694127468,37269.52118576004
err_val,set048,7.751151779402925,2.7538680582287167,3.5458903092461598,3.1269241779066674,1.4201555222367601,1.3799225007783489,1.7479497618086202,1.6712466966839055,3.206155026305484,2.664820574654623,3.5189499560729285,3.0211222784188374,1.395619900282266,1.3391225906783388,1.7201371747901038,1.635893920832682
err_val,set049,3.318379696934765,2.726699989184194,3.503205728921009,3.1167058826500753,1.391821027365281,1.3603170149397106,1.7496080220671104,1.665964765168483,3.2060919964775065,2.6614887865820336,3.5203121357480383,3.0920481348376025,1.4099326172962223,1.329361651452197,1.7201547239113983,1.6429178044603596
err_val,set050,3.2378572067302738,2.7119346202586865,3.530020431790058,3.071084138171234,1.3927529839538972,1.3562606329400262,1.7516997052768342,1.702917817232597,3.206101674712097,2.661969073336418,3.519629850889555,9067.22694559451,1.4093989269539489,1.3457425440376012,1.7198848173878618,1.643964421566326
err_val,set051,3.4374371200853435,2.7797774658593166,3.5221623653072167,3.133068240588527,1.3894589296884508,1.3653642846514948,1.7502938907466308,1.6680186881126366,3.2061890392032324,2.663327339173625,3.520704629672047,191090098.060701,1.4061731030462878,1.3389270646826095,1.7240635224189766,323881.5913007091
err_val,set052,3.5747146391038,2.749145704460535,3.5187360127842777,3.1100985947235364,1.3924924365758808,1.3591536850766712,1.7465774730945893,1.654520865815185,3.2061056254730875,2.663426948148402,3.5210074913436813,2.9939860204943383,1.4562116688700104,1.3278833335150435,1.720169092672145,41552.82687584443
err_val,set053,3.232326140080333,2.7609471588236687,3.5170612935583776,3.0975629719461755,1.3979151598440724,1.3588430201878843,1.7549703531822416,1.6565469500931693,3.2060874172598464,2.668761098260198,3.5191812705201198,4289.534661706064,1.3971916392503658,1.329104914254644,1.7201329296362624,36839.22172498565
err_val,set054,3.326345429149757,2.6954903399407417,3.5124748192942032,3.08818465505587,1.3929314297152644,1.3631459371068702,1.7513731942356048,1.661580334615297,3.206107401191583,2.6574949932053005,3.5203923541903475,3.061333691150566,1.4097708775051034,1.3314371562295861,1.7198766270495522,1.6382941359417502
err_val,set055,3.3082213602069275,2.7267271138477285,3.4712536573123782,3.317952158761492,1.3912105846805205,1.355578564845331,1.7569199908016762,1.666814208181623,3.2061090678531268,2.6632215617181414,3.5222417224269886,3.0377119024598573,1.3985633580893928,1.3449376268446114,1.7201465321463363,351636.46610405616
err_val,set056,3.279403541062205,2.738063984270499,3.5294760730072294,3.1291772060212564,1.392184890963237,1.3548541757721542,1.74917167997199,1.6541463830729608,3.206125012021376,2.664598931234566,3.51955701131567,146132255.1152519,1.3915722659476901,1.3273545510346862,1.7240903703694312,272649.77498535137
err_val,set057,3.224065953520176,2.7025256166151834,3.5029889588354366,3.0989365544968392,1.3939422168643705,1.367289383758537,1.742881819421528,1.6673785776983243,3.206049014840006,2.6662517311665366,3.5205502199373107,3.0568007974080444,1.3958350272815365,1.338517149952898,1.7201537355656595,1.619675365626957
err_val,set058,3.2156493503330044,2.734085261867034,3.5071406220787082,3.0886759591837754,1.3924946690662396,1.3661098127515328,1.742345736350464,1.6741945018626383,3.2060057378608944,2.6651998943951476,3.520345567455691,3.0355722270741534,1.3896701667244606,1.3454922374561966,1.7201479569511609,2201.4950951319634
err_val,set059,3.310850767808295,2.7280517757380283,3.5272482997842456,3.075056789713526,1.3868552549083017,1.3567491260008628,1.7481828155099919,1.6735403680466425,3.2061411546581957,2.6627740635207497,3.566933024528671,3.019727293779888,1.3953230926902445,1.3357146513245988,1.7201502983696404,158649.21197567112
err_val,set060,3.3171990199150447,2.76425498715968,3.5347655249946945,3.1137795338389402,1.3896861843489532,1.352838316397811,1.7462171549374892,1.6964204031505177,3.206169690199167,2.657034486501168,3.56665448908153,3.072897362176259,1.3986860814204523,1.32516819552335,1.7201837661809827,1013734.2410585128
err_val,set061,3.2262211974720167,2.71185439728714,3.5086860158977204,3.1172151735515086,1.3880729925221718,1.3580555795925966,1.742924081942992,1.6942814120500456,3.206049772257719,2.663754681329244,3.5194867238875593,3.091145051249888,1.3932011521318497,1.3966146077968788,1.7239436970859057,2213155351.2679334
err_val,set062,8.369302759291145,2.752376883903617,3.500942996885843,3.063450697411475,1.395997814505846,1.3584015078633125,1.7522542151183957,1.6623847064297248,3.2052199945909616,2.656439473578145,3.502032657895317,32113.19177064531,1.3905964094172896,1.338616068913901,1.7201291113579535,4825830.725174843
err_val,set063,3.315779871986152,2.7237505484696802,3.5076761214807437,3.098543473255847,1.3990877627105662,1.361513462238509,1.7537677908278955,1.6555007906913242,3.2061796381851084,2.662261710274152,3.518081519184189,4575.019496076921,1.4047617495643716,1.340380824351256,1.723134811334206,15271.949753448986
err_val,set064,3.226532220470106,2.743489232072612,3.5503146606178815,3.070249480811918,1.3863097116385306,1.3607099800525098,1.7361462437655444,1.7180983012870636,3.2060874803768806,2.662088884455018,3.517975765573878,3.0455790128517606,1.4814440094930639,1.3314974183877941,1.7239780064047237,70902.72736134683
err_val,set065,3.3300852499244904,2.7214278365122446,3.5143359127512137,3.0813249910897063,1.3955106822398589,1.3634887879090354,1.7502578359068695,1.6900827927608306,3.206152138402899,2.6646174583490327,3.521184076153222,200815.94575331916,1.4106993584914358,1.3389061889306435,1.7201005862873067,103588.86336741093
err_val,set066,3.230868069317596,2.7419019542777083,3.5435111664121615,3.23686185850677,1.3904077715121994,1.355551709618965,1.7566886078794957,1.670405738175606,3.2061237988013405,2.6664837400847214,3.5033852829118444,3.1099256993890543,1.3975395776702617,1.3287663183317555,1.7201379322551664,302888.9485091515
err_val,set067,3.2127189934768863,2.718278493973863,3.525765496602894,4.453908368989031,1.3942934554781274,1.3578759867998786,1.7478340956760048,1.6559363756933205,3.206143418504271,2.662266008003238,3.520145770292035,3.033421689245543,1.4102783016244684,1.3380496740254277,1.720155541932796,336915.7846123683
err_val,set068,3.2373904559229865,2.703557685489055,3.506036006378889,3.1030489695375194,1.3903008854958734,1.3598090438966537,1.7531717892771288,1.7022559520146932,3.2060693510542015,2.6634436449389147,3.5685137296226825,40165215.04847376,1.3952982907814866,1.3591280033233792,1.7202144921337055,227855693.89900112
err_val,set069,3.2109313264483106,2.638153209004788,3.5099826668272707,3.486745257671437,1.3887527421139214,1.3653337120231088,1.7474593831027805,1.6834651371239024,3.206093130248506,2.6643819512412477,3.5199959185967526,20429230.083607275,1.3926045590011584,1.370411943688459,1.72007292523358,1683024.8271150268
err_val,set070,3.253073828521041,2.7604340571227435,3.541114839367584,3.05455050003205,1.3926772584459155,1.368193878924931,1.7489890648610686,1.6473087691920392,3.205922894291707,2.668572703994485,3.5182354169248686,3.0885186723890916,1.3906673355486363,1.3276621706956544,1.720152214454844,1.645596715535871
err_val,set071,3.2777526464189632,2.7483065222986873,3.5145560834581264,3.0989756979292182,1.3883594248874593,1.3641010945220893,1.7479214034490231,1.6707762116741032,3.2061951429822315,2.6639353988110313,3.513879833214677,177546.3728020451,1.3946136600570538,1.32684706726216,1.7201792321096758,2843.6697950137495
err_val,set072,3.277861458375069,2.7500889096615104,3.559397322014898,3.0673645131266802,1.3928953762404181,1.3712977082328899,1.7533108157106672,1.6840760301236193,3.2060923453669274,2.6701430589704787,3.517382262518244,3.0599165147774157,1.4103127551583372,1.3822995865038699,1.724236366411504,41295.43727029295
err_val,set073,3.2376233358014956,2.749735994562058,3.5262245851967915,3.11882064135983,1.390311628770675,1.3541830397715862,1.750256175815687,1.7013633702229196,3.206124147154675,2.66394481949626,3.5201576852326957,3.01471971442596,1.4042628317924843,1.3423357462695238,1.7201875486439102,1587617.6318525719
err_val,set074,3.3060630426831774,2.7269213277711546,3.514274035829785,3.114828957222678,1.3885056163375395,1.3679221589566215,1.7362537308617216,1.6645008030124713,3.206162084603708,2.6665948748775925,3.5502329260988152,27990.02664615168,1.3915191573590138,1.3360770550708034,1.7201290429301768,435296537.4286127
err_val,set075,3.274662959513258,2.728896525158715,3.5105049229097265,3.0835988386555524,1.3926183842259199,1.3574616125900658,1.7463159087039948,1.9016764080396662,3.206124354850287,2.664448153951856,3.5197124777908253,15859.909946585358,1.392889184008358,1.332888154052604,1.7201490590882333,17657.971729902223
err_val,set076,3.3813559935697426,2.744007812988394,3.5039120343943013,3.195432737070259,1.400926990465113,1.361930794364617,1.7496330179906885,1.668224395666159,3.206131334948904,2.6679801245451764,3.5209331517775504,8342154.397271205,1.4101457753592677,1.3265852631107125,1.7240110266945223,337216.21313791553
err_val,set077,3.2141087314712578,2.73799465053524,3.519782084710617,3.137949585252521,1.3939794236237286,1.37112243280766,1.7511575609101682,1.6852252587930838,3.206142399001503,2.660840788928325,3.519714424952297,3.0791444243484976,1.3968806638715534,1.3309294657583837,1.720135326969111,406754.9231799149
err_val,set078,3.3036072545542394,2.680007828540315,3.4907545487306044,3.096160880333477,1.4010235049038906,1.3746545071815184,1.772796930863387,1.6829511208881638,3.2061167945480955,2.6701764212030468,3.520130313329784,3.043881943941796,1.4100132813734656,1.3359547685964754,1.7201490193840425,1418373.6530064614
err_val,set079,3.3850841483221057,2.7724407970561247,3.5022451664687657,3.16922413749374,1.3924879679964783,1.3601988447240214,1.7463133417946837,1.69486799876503,3.206168884848906,2.6670912435384015,3.5211956401900424,3.0890656605838687,1.395226427969379,1.3482392871830384,1.7238579247837778,67473567.13489343
err_val,set080,3.228116627645433,2.740924086793542,3.5226567765160155,3.091555113938001,1.3902069678383044,1.3606408968111665,1.7506832781252737,1.672999690908792,3.2059726853652424,2.6652986150195686,3.565892899749986,3.0338692379120373,1.398105883543771,1.3372180288940356,1.7201984805384571,1.6322613427422545
err_val,set081,3.217112431817261,2.7513655412130924,3.5060556793700637,3.111820260224689,1.395392885164655,1.3547029093738459,1.7508223549896325,1.6540969563456436,3.2061684501720706,2.667604795438555,3.5199782706540796,3.0934099400186286,1.390489067422259,1.338567143560449,1.7238890754553609,12026.475603566176
err_val,set082,3.401957673311864,2.6928498055669836,3.4967528883016485,3.1594635283323385,1.3892996083326874,1.3554448078920538,1.7493512736694627,1.6796813511402011,3.206129430376489,2.6656801568315225,3.519068922136933,26256.98351448805,1.3926370532160468,1.3261769436508253,1.723253704570392,812817.9194491004
err_val,set083,3.222448148721126,2.6892963303093875,3.5435125552622058,3.121810250061335,1.392715966209541,1.3767539895672158,1.7518679583011207,1.6626206781466155,3.205840320981252,2.6676633233667024,3.5149113342838714,3.038294969048483,1.388605031176118,1.3619513232718374,1.7239826437192147,51984.296315798696
err_val,set084,3.226222096028188,2.754739114796742,3.5150758362426413,3.076070413944075,1.3922862330665102,1.360323570710463,1.7490115412179732,1.6889066535278425,3.206076914066001,2.6644862962623836,3.519467765946834,3.0568965651807765,1.4160106272832538,1.339143133137196,1.7240543941561017,982990.5531586366
err_val,set085,3.2999518220057014,2.737129054841241,3.5137307979830052,3.0452365999744986,1.3962807072890497,1.3587086361428176,1.7425802398181292,1.6660180120767552,3.206141990032886,2.6519125083105908,3.5196008900592473,426588.6795604928,1.3959034513484843,1.34340517337865,1.7201539712659324,37051.34627544867
err_val,set086,3.284869322818396,2.7474026784253422,3.489259168746568,3.070685304891015,1.3934167368361516,1.360791765333042,1.7568961814195707,1.695155341068549,3.2061909643820514,2.660487425779726,3.5180862099096113,44504.491499447635,1.5448104607311557,1.3417886030123805,1.7201916279112468,4331922.754327829
err_val,set087,3.216121620257529,2.695234669116912,3.578516052829302,3.613028459517631,1.3929301819507904,1.3579189490602215,1.7608365638990224,1.6617690447975217,3.2061489076861966,2.652943831620339,3.597011818027894,49421.63927644933,1.3896050171251424,1.3255709431017253,1.7201864407710816,1.6450622923358564
err_val,set088,3.2185242721205864,2.7696348976980176,3.5254951553911553,3.191830822880416,1.3712656806966292,1.3631673495853014,1.7540467608052035,1.6878434282635966,3.206169058116353,2.669723871259675,3.520500698242219,11169.183862582817,1.39040047685469,1.3385311570144423,1.7198723264197568,76811.97645898108
err_val,set089,3.5709085530997857,2.727514893989649,3.506007731257604,3.0704118239879694,1.3951165116550395,1.3652113116375328,1.7427384520917932,1.7164887883439983,3.2061905164174815,2.6697693039613575,3.5024286380800262,8270.350865939627,1.3968013031843913,1.33625777305856,1.720116833536047,262060.09524158022
err_val,set090,3.211678922204983,2.7345269054565198,3.513265417137329,3.100325731537256,1.3911593733203438,1.354578254097692,1.7483425983285636,1.6868196745504558,3.20615441603965,2.6667791061046677,3.520097178937725,3.056329984397419,1.394641968435032,1.328782501955827,1.7201655721291176,451207.581135305
err_val,set091,3.2354678626352813,2.746984986167625,3.4719421829241144,3.118154433035229,1.3946593872012067,1.3570110598704666,1.7556011917525551,1.6849324218027983,3.206014867142838,2.666690170477447,3.5191528762284006,22777.98247732192,1.3945624622138737,1.3351517310317287,1.720065564929832,1.6283477564029054
err_val,set092,3.2667001470079122,2.725263447197422,3.489428801923041,3.0675642108379515,1.3931946531054327,1.3646286611166214,1.7459683971917026,1.673250184897334,3.206194960457569,2.6693143084087056,3.521546165836205,134208.39726567027,1.3908599988428691,1.3326242298226014,1.7201913932452053,88718.81221122351
err_val,set093,3.224114243177663,2.692294185873058,3.516270622587872,3.147449262113895,1.391474531565455,1.3677481753690939,1.7499437340361543,1.6882466761875248,3.2061919083325714,2.6660401326679195,3.520864728743944,105187.03311268667,1.3922207067384527,1.3367986772703508,1.7201632691251818,294055.00452938495
err_val,set094,3.2187233546649066,2.723512512268532,3.523990546566482,3.1458997690049966,1.3849899475103689,1.356468149948775,1.7441633318030367,1.6694677032396252,3.206158021533769,2.667660933781131,3.517798660391005,8990.269924435346,1.3931060123297583,1.356948908375366,1.7201703321269453,1.644833161881879
err_val,set095,3.287622606269758,2.74567159574242,3.506864422822474,3.242277806316282,1.370744578821689,1.3651644500938858,1.7541026615004656,1.703775491794406,3.2061226807259624,2.6650390439157494,3.5192271200021312,2148364740.5842834,1.3954769383686598,1.3395804124461128,1.7201974351170204,33586.697270559416
err_val,set096,3.3628977474430783,2.7463468675582248,3.5002799855244624,3.0783912187944593,1.3930544222917924,1.3552403378045401,1.7501243104925746,1.6452685594207754,3.206107457365642,2.6605424422868467,3.5023794821942453,3.04414132779959,1.3957890414142988,1.3421451771923554,1.7201427106213902,502846283.2025242
err_val,set097,3.441374096364666,2.7229601904160283,3.549108452232963,3.0674158627029997,1.3904275455239954,1.3589618644500323,1.751600236377383,1.6621702104158709,3.205797383778297,2.670181784235554,3.5198811862233526,3.0996215789142423,1.4570298459919906,1.329803296065611,1.7239066832725025,50764.4217833017
err_val,set098,3.2085631944598365,2.7494749899526205,3.529498903320582,3.0929967634754525,1.39325203921829,1.3784110899554305,1.749245854819284,1.6567779921892507,3.2061146939986074,2.6627963318286976,3.520218576355335,207184888.7949681,1.439094576494021,1.3398177693329878,1.7202046786187546,10843310.639529804
err_val,set099,3.2283521078727295,2.7483728596832324,3.505401384237461,6.005211986362318,1.3874535577858367,1.3598324263473902,1.7574981267418448,1.7561540284645842,3.2060672521694547,2.6575342323873037,3.5183202895283463,12748.453379378872,1.3919853610149007,1.34375481497477,1.7201953328716684,470104.16137598996
err_val,set100,3.3044316019834254,2.757206457720471,3.595320258283667,3.14031317645582,1.3921235930595826,1.3727296632635415,1.7500848029788236,1.7218199319514058,3.2061564815857184,2.6650718058840517,3.502601550754238,12087759.525637947,1.4088059279464986,1.365427200410425,1.724088833089848,796514.3194477784
gurobifail,set001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gurobifail,set002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gurobifail,set003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gurobifail,set004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gurobifail,set005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gurobifail,set006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gurobifail,set007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gurobifail,set008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gurobifail,set009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gurobifail,set010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gurobifail,set011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gurobifail,set012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gurobifail,set013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
